id,date,scanner,min,max,err,pixels,minf,maxf,errf,created_at,updated_at
12,17-12-2017,K219,35435,35933,1.4,6,35681,35688,0.02,,26:16.5
30,18-12-2017,H161,35155,36382,3.43,14,35731,35761,0.08,,26:16.9
47,18-12-2017,K211,35305,36042,2.07,43,35692,35739,0.13,,10:57.5
48,18-12-2017,K212,35216,36225,2.82,61,35686,35726,0.11,,10:57.5
49,18-12-2017,K220,35196,36259,2.98,11,35709,35724,0.04,,10:57.5
50,18-12-2017,K221,35391,36054,1.86,5,35734,35738,0.01,,10:57.5
68,19-12-2017,K169,34909,36193,3.61,51,35564,35574,0.03,,21:42.6
31,18-12-2017,H162,35359,36084,2.03,39,35743,35772,0.08,,26:16.9
8,16-12-2017,K238,35123,36175,2.95,6,35707,35718,0.03,,26:17.1
10,16-12-2017,K250,35357,36015,1.84,17,35702,35708,0.02,,26:17.1
7,16-12-2017,K237,35462,36079,1.72,11,35713,35720,0.02,,26:17.2
6,17-12-2017,H173,35489,36031,1.52,11,35726,35745,0.05,,21:43.5
2,17-12-2017,H175,34014,37070,8.6,50,35744,35769,0.07,,21:43.5
4,17-12-2017,H177,35270,36244,2.72,42,35752,35768,0.04,,21:43.5
3,17-12-2017,H176,35455,35988,1.49,25,35742,35760,0.05,,21:43.5
5,17-12-2017,H174,35408,36128,2.01,39,35726,35745,0.05,,21:43.6
20,17-12-2017,H128,35227,35929,1.97,119,35720,35745,0.07,,21:43.6
29,18-12-2017,H163,35331,36280,2.65,58,35698,35772,0.21,,26:16.9
9,16-12-2017,K239,35264,36246,2.75,21,35720,35727,0.02,,26:17.1
66,19-12-2017,K120,-1,-1,0,-1,-1,-1,0,,21:42.6
67,19-12-2017,K141,35396,36048,1.83,44,35671,35707,0.1,,21:42.7
46,18-12-2017,H148,35463,36032,1.59,19,35749,35768,0.05,,21:43.0
43,18-12-2017,H131,35371,35987,1.73,29,35699,35731,0.09,,21:43.0
41,18-12-2017,H132,34872,36520,4.62,49,35714,35734,0.06,,21:43.0
39,18-12-2017,H134,35510,36182,1.87,59,35732,35764,0.09,,21:43.0
42,18-12-2017,H133,34812,36623,5.07,76,35713,35734,0.06,,21:43.0
40,18-12-2017,H135,34676,36747,5.8,52,35714,35742,0.08,,21:43.1
37,18-12-2017,H138,35370,36054,1.92,85,35742,35773,0.09,,21:43.1
38,18-12-2017,H139,35202,36289,3.04,98,35743,35759,0.04,,21:43.1
45,18-12-2017,H149,34231,36759,7.12,34,35746,35779,0.09,,21:43.1
34,18-05-2017,K115,35232,35816,1.64,35,35540,35552,0.03,,21:43.2
18,17-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
19,17-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
21,17-12-2017,H127,35318,36036,2.01,147,35722,35748,0.07,,21:43.7
17,17-07-2016,K167,34817,36433,4.54,48,35670,35694,0.07,,21:43.8
13,17-07-2016,K150,35090,36473,3.87,19,35709,35721,0.03,,21:43.9
23,17-12-2017,K210,35013,36193,3.31,43,35710,35721,0.03,,21:44.0
24,17-12-2017,K209,35046,36024,2.75,30,35517,35527,0.03,,21:44.0
16,17-07-2016,K149,35037,36406,3.83,35,35712,35734,0.06,,21:44.0
26,18-12-2017,K120,35039,35955,2.58,37,35527,35541,0.04,,21:42.6
44,18-12-2017,H150,35455,36071,1.72,32,35743,35769,0.07,,21:43.0
63,19-10-2017,K115,35240,35816,1.62,36,35542,35553,0.03,,21:43.2
32,18-05-2017,K121,-1,-1,0,-1,-1,-1,0,,21:43.3
61,19-10-2017,K121,35364,36000,1.78,24,35715,35736,0.06,,21:43.3
33,18-05-2017,K168,35157,35970,2.29,48,35539,35567,0.08,,21:43.3
35,18-05-2017,K114,35191,36044,2.39,24,35715,35737,0.06,,21:43.3
64,19-10-2017,K114,35189,36045,2.4,26,35714,35736,0.06,,21:43.3
36,18-05-2017,K171,35225,36118,2.5,40,35713,35738,0.07,,21:43.4
65,19-10-2017,K171,35230,36120,2.49,53,35713,35738,0.07,,21:43.4
1,17-12-2017,H171,35426,36140,2,18,35711,35754,0.12,,21:43.5
60,18-10-2016,K167,34818,36467,4.63,53,35670,35694,0.07,,21:43.8
15,17-07-2016,K147,35155,35981,2.32,61,35559,35571,0.03,,21:43.8
53,18-10-2016,K147,35161,35977,2.29,41,35558,35571,0.04,,21:43.8
58,18-10-2016,K147,35161,35977,2.29,41,35558,35571,0.04,,21:43.8
25,17-12-2017,K172,34973,35887,2.58,30,35527,35545,0.05,,21:43.9
56,18-10-2016,K150,35090,36470,3.86,26,35707,35724,0.05,,21:43.9
14,17-07-2016,K173,35003,36347,3.77,53,35705,35733,0.08,,21:43.9
52,18-10-2016,K173,35003,36343,3.76,53,35707,35735,0.08,,21:43.9
57,18-10-2016,K173,35003,36343,3.76,53,35707,35735,0.08,,21:43.9
22,17-12-2017,K208,35386,35911,1.47,52,35698,35706,0.02,,21:43.9
54,18-10-2016,K149,35043,36400,3.8,27,35713,35735,0.06,,21:44.0
11,17-12-2017,K218,35454,36010,1.56,12,35687,35690,0.01,,26:16.5
116,20-12-2017,K211,35323,36037,2,43,35702,35740,0.11,,02:58.0
73,19-12-2017,K212,35218,36220,2.81,61,35687,35727,0.11,,02:58.1
117,20-12-2017,K212,35219,36219,2.8,61,35685,35727,0.12,,02:58.1
118,20-12-2017,K220,35197,36259,2.97,11,35709,35725,0.04,,02:58.1
75,19-12-2017,K221,35397,36056,1.84,6,35733,35738,0.01,,02:58.1
119,20-12-2017,K221,35416,36060,1.8,5,35716,35738,0.06,,02:58.1
112,20-12-2017,K169,34913,36189,3.59,33,35561,35573,0.03,,21:42.6
110,20-12-2017,K120,35038,35954,2.58,29,35527,35542,0.04,,21:42.6
111,20-12-2017,K141,35380,36053,1.88,32,35673,35707,0.1,,21:42.7
143,21-12-2017,K141,35381,36049,1.87,34,35673,35707,0.1,,21:42.7
83,19-12-2017,H150,35465,36080,1.72,32,35738,35775,0.1,,21:43.0
85,19-12-2017,H148,35423,36038,1.72,27,35749,35766,0.05,,21:43.0
82,19-12-2017,H131,35371,35985,1.72,29,35689,35735,0.13,,21:43.0
78,19-12-2017,H134,35511,36180,1.87,61,35731,35766,0.1,,21:43.0
81,19-12-2017,H133,34818,36613,5.03,77,35717,35734,0.05,,21:43.1
79,19-12-2017,H135,34461,36941,6.95,56,35711,35743,0.09,,21:43.1
76,19-12-2017,H138,35378,36063,1.92,88,35748,35766,0.05,,21:43.1
77,19-12-2017,H139,35207,36296,3.05,98,35739,35764,0.07,,21:43.1
84,19-12-2017,H149,34225,36755,7.13,34,35746,35779,0.09,,21:43.1
139,20-12-2017,K115,35235,35817,1.64,44,35539,35556,0.05,,21:43.2
132,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
137,20-12-2017,K121,35362,36045,1.91,28,35716,35733,0.05,,21:43.3
133,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
138,20-12-2017,K168,35160,35971,2.28,41,35539,35567,0.08,,21:43.3
140,20-12-2017,K114,35188,36044,2.4,26,35715,35736,0.06,,21:43.4
136,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
141,20-12-2017,K171,35228,36125,2.51,38,35713,35737,0.07,,21:43.4
100,19-12-2017,H171,35428,36097,1.87,22,35710,35754,0.12,,21:43.5
126,20-12-2017,H171,35426,36084,1.84,22,35717,35749,0.09,,21:43.5
131,20-12-2017,H173,35479,36025,1.53,13,35732,35740,0.02,,21:43.5
101,19-12-2017,H175,34014,37053,8.55,54,35735,35776,0.11,,21:43.5
127,20-12-2017,H175,34018,37055,8.55,56,35738,35777,0.11,,21:43.5
103,19-12-2017,H177,35269,36238,2.71,32,35756,35768,0.03,,21:43.5
129,20-12-2017,H177,35278,36246,2.71,31,35748,35773,0.07,,21:43.5
128,20-12-2017,H176,35455,36000,1.53,29,35740,35763,0.06,,21:43.6
104,19-12-2017,H174,35400,36139,2.07,39,35725,35747,0.06,,21:43.6
130,20-12-2017,H174,35403,36142,2.07,39,35723,35748,0.07,,21:43.6
86,19-12-2017,K218,35454,35995,1.51,11,35685,35689,0.01,,26:16.5
120,20-12-2017,K218,35428,35949,1.46,11,35688,35690,0.01,,26:16.5
121,20-12-2017,K219,35453,35929,1.33,11,35685,35689,0.01,,26:16.5
69,19-12-2017,H161,35157,36376,3.41,15,35734,35756,0.06,,26:16.9
113,20-12-2017,H161,35147,36388,3.47,12,35735,35754,0.05,,26:16.9
70,19-12-2017,H162,35358,36078,2.02,41,35741,35773,0.09,,26:16.9
114,20-12-2017,H162,35360,36080,2.02,26,35739,35775,0.1,,26:16.9
71,19-12-2017,H163,35354,36291,2.62,59,35695,35774,0.22,,26:16.9
90,17-12-2017,K239,35264,36246,2.75,21,35720,35727,0.02,,26:17.1
94,18-12-2017,K239,35267,36245,2.74,21,35720,35728,0.02,,26:17.1
98,19-12-2017,K239,35196,36281,3.04,20,35723,35728,0.01,,26:17.1
108,20-12-2017,K239,35197,36279,3.03,21,35722,35726,0.01,,26:17.1
124,21-12-2017,K239,35193,36282,3.05,20,35720,35729,0.03,,26:17.1
93,18-12-2017,K238,34798,36714,5.36,6,35715,35717,0.01,,26:17.1
97,19-12-2017,K238,34736,36778,5.71,6,35714,35716,0.01,,26:17.1
107,20-12-2017,K238,34736,36778,5.71,6,35712,35714,0.01,,26:17.1
123,21-12-2017,K238,35153,36233,3.03,6,35707,35722,0.04,,26:17.1
91,17-12-2017,K250,35357,36015,1.84,17,35702,35708,0.02,,26:17.1
99,19-12-2017,K250,35362,36007,1.81,17,35701,35707,0.02,,26:17.1
109,20-12-2017,K250,35375,36018,1.8,17,35699,35707,0.02,,26:17.1
125,21-12-2017,K250,35375,36019,1.8,17,35696,35710,0.04,,26:17.1
88,17-12-2017,K237,35462,36079,1.72,11,35713,35720,0.02,,26:17.2
92,18-12-2017,K237,35466,36018,1.54,12,35711,35718,0.02,,26:17.2
106,20-12-2017,K237,35467,36018,1.54,11,35705,35722,0.05,,26:17.2
122,21-12-2017,K237,35466,36018,1.54,11,35711,35720,0.03,,26:17.2
161,19-12-2017,H150,35465,36080,1.72,32,35738,35775,0.1,,21:43.0
163,19-12-2017,H148,35423,36038,1.72,27,35749,35766,0.05,,21:43.0
160,19-12-2017,H131,35371,35985,1.72,29,35689,35735,0.13,,21:43.0
159,19-12-2017,H133,34818,36613,5.03,77,35717,35734,0.05,,21:43.1
162,19-12-2017,H149,34225,36755,7.13,34,35746,35779,0.09,,21:43.1
190,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
195,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
204,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
214,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
188,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
193,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
202,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
207,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
217,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
189,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
194,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
203,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
208,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
213,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
191,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
196,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
205,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
210,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
215,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
197,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
206,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
211,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
216,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
152,18-12-2017,H128,35232,36208,2.73,119,35718,35747,0.08,,21:43.6
166,18-12-2017,H128,35232,36208,2.73,119,35718,35747,0.08,,21:43.6
174,20-12-2017,H128,35296,36134,2.35,121,35719,35745,0.07,,21:43.6
178,18-12-2017,H128,35232,36208,2.73,119,35718,35747,0.08,,21:43.7
186,18-12-2017,H128,35232,36208,2.73,119,35718,35747,0.08,,21:43.7
200,18-12-2017,H128,35232,36208,2.73,119,35718,35747,0.08,,21:43.7
154,18-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
164,18-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
176,18-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
184,18-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
198,18-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
155,18-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
165,18-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
173,20-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
177,18-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
185,18-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
199,18-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
157,18-12-2017,H127,35309,36025,2.01,149,35722,35747,0.07,,21:43.8
167,18-12-2017,H127,35309,36025,2.01,149,35722,35747,0.07,,21:43.8
175,20-12-2017,H127,35317,36037,2.02,150,35721,35747,0.07,,21:43.8
179,18-12-2017,H127,35309,36025,2.01,149,35722,35747,0.07,,21:43.8
187,18-12-2017,H127,35309,36025,2.01,149,35722,35747,0.07,,21:43.8
172,20-12-2017,K167,34819,36473,4.64,53,35671,35693,0.06,,21:43.8
170,20-12-2017,K147,35321,35797,1.34,44,35559,35570,0.03,,21:43.8
183,20-12-2017,K172,34963,35894,2.63,31,35527,35545,0.05,,21:43.9
168,20-12-2017,K150,35107,36450,3.75,29,35709,35722,0.04,,21:43.9
169,20-12-2017,K173,35002,36341,3.75,42,35699,35740,0.11,,21:43.9
181,20-12-2017,K210,35302,36139,2.34,43,35710,35721,0.03,,21:44.0
182,20-12-2017,K209,35045,36029,2.77,38,35517,35529,0.03,,21:44.0
171,20-12-2017,K149,35247,36071,2.31,22,35711,35736,0.07,,21:44.0
148,21-12-2017,K218,35432,35953,1.46,10,35687,35690,0.01,,26:16.5
149,21-12-2017,K219,35452,35935,1.35,10,35684,35688,0.01,,26:16.5
146,21-12-2017,H162,35357,36080,2.02,32,35740,35774,0.1,,26:16.9
147,21-12-2017,H163,35306,36263,2.67,59,35705,35776,0.2,,26:16.9
266,23-12-2017,K169,34903,36260,3.81,59,35562,35573,0.03,,21:42.6
256,22-12-2017,K120,35042,35950,2.56,28,35527,35542,0.04,,21:42.6
264,23-12-2017,K120,-1,-1,0,-1,-1,-1,0,,21:42.6
265,23-12-2017,K141,35383,36052,1.87,41,35673,35708,0.1,,21:42.7
247,22-12-2017,H150,34971,36377,3.94,35,35741,35770,0.08,,21:43.0
249,22-12-2017,H148,35420,36033,1.72,21,35748,35767,0.05,,21:43.0
246,22-12-2017,H131,35371,35975,1.69,32,35698,35731,0.09,,21:43.0
244,22-12-2017,H132,34931,36508,4.41,43,35715,35736,0.06,,21:43.0
245,22-12-2017,H133,34814,36614,5.04,91,35718,35735,0.05,,21:43.1
234,21-12-2017,H135,34249,37173,8.19,26,35715,35740,0.07,,21:43.1
231,21-12-2017,H138,35359,36066,1.98,61,35742,35772,0.08,,21:43.1
232,21-12-2017,H139,35206,36300,3.06,83,35736,35767,0.09,,21:43.1
229,20-12-2017,H169,35203,36340,3.18,40,35693,35779,0.24,,21:43.1
228,20-12-2017,H170,35432,36009,1.62,36,35691,35767,0.21,,21:43.1
241,22-12-2017,H170,35437,35967,1.48,24,35694,35768,0.21,,21:43.1
227,20-12-2017,H172,35432,36212,2.18,30,35726,35766,0.11,,21:43.1
240,22-12-2017,H172,35403,36187,2.19,32,35707,35768,0.17,,21:43.1
230,20-12-2017,H168,35113,36233,3.14,59,35713,35766,0.15,,21:43.1
243,22-12-2017,H168,35123,36283,3.25,40,35723,35754,0.09,,21:43.1
219,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
224,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
237,22-12-2017,K115,35240,35816,1.62,46,35541,35552,0.03,,21:43.2
261,23-08-2017,K115,35236,35816,1.63,47,35540,35552,0.03,,21:43.2
222,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
259,23-08-2017,K121,-1,-1,0,-1,-1,-1,0,,21:43.3
223,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
236,22-12-2017,K168,35158,35973,2.29,42,35540,35568,0.08,,21:43.3
260,23-08-2017,K168,35156,35971,2.29,44,35540,35567,0.08,,21:43.3
220,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
238,22-12-2017,K114,35183,36050,2.43,30,35715,35735,0.06,,21:43.4
262,23-08-2017,K114,35187,36054,2.43,30,35715,35735,0.06,,21:43.4
221,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
226,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
239,22-12-2017,K171,35224,36131,2.54,43,35713,35736,0.06,,21:43.4
250,22-12-2017,H171,35422,36085,1.85,24,35716,35748,0.09,,21:43.5
255,22-12-2017,H173,35463,36040,1.61,15,35732,35740,0.02,,21:43.5
251,22-12-2017,H175,33975,37085,8.75,66,35733,35781,0.13,,21:43.5
253,22-12-2017,H177,35279,36250,2.71,37,35748,35774,0.07,,21:43.5
252,22-12-2017,H176,35447,35998,1.54,29,35742,35763,0.06,,21:43.6
277,21-03-2017,H128,35274,36133,2.41,130,35720,35743,0.06,,21:43.7
290,22-12-2017,H128,35293,36140,2.37,130,35721,35743,0.06,,21:43.7
275,21-03-2017,H129,35512,35913,1.12,30,35687,35742,0.15,,21:43.7
288,22-12-2017,H129,35507,35916,1.15,43,35687,35744,0.16,,21:43.7
276,21-03-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
289,22-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
291,22-12-2017,H127,35318,36034,2.01,151,35722,35748,0.07,,21:43.8
274,21-12-2017,K167,34828,36474,4.62,63,35671,35693,0.06,,21:43.8
287,22-12-2017,K167,34828,36474,4.62,63,35671,35693,0.06,,21:43.8
272,21-12-2017,K147,35320,35803,1.36,37,35559,35571,0.03,,21:43.8
285,22-12-2017,K147,35320,35803,1.36,37,35559,35571,0.03,,21:43.8
270,21-12-2017,K150,35113,36459,3.76,17,35709,35722,0.04,,21:43.9
283,22-12-2017,K150,35113,36459,3.76,17,35709,35722,0.04,,21:43.9
271,21-12-2017,K173,34992,36345,3.79,50,35707,35734,0.08,,21:43.9
284,22-12-2017,K173,34992,36345,3.79,50,35707,35734,0.08,,21:43.9
279,21-12-2017,K208,35394,35908,1.44,63,35693,35705,0.03,,21:44.0
280,21-12-2017,K210,35302,36138,2.34,44,35710,35720,0.03,,21:44.0
293,22-12-2017,K210,35297,36136,2.35,38,35706,35718,0.03,,21:44.0
281,21-12-2017,K209,35048,36030,2.76,39,35517,35529,0.03,,21:44.0
273,21-12-2017,K149,35247,36070,2.31,25,35712,35736,0.07,,21:44.1
286,22-12-2017,K149,35247,36070,2.31,25,35712,35736,0.07,,21:44.1
268,23-12-2017,H162,44521,45766,2.76,36,44824,45424,1.33,,26:16.9
269,23-12-2017,H163,45275,46775,3.26,59,45695,46323,1.36,,26:16.9
362,26-12-2017,K212,35205,36086,2.47,30,35685,35728,0.12,,02:58.1
363,26-12-2017,K220,35194,36258,2.98,8,35701,35723,0.06,,02:58.1
364,26-12-2017,K221,35272,36146,2.45,3,35718,35738,0.06,,02:58.1
336,25-10-2017,K169,34916,36222,3.67,59,35562,35573,0.03,,21:42.6
367,26-12-2017,K169,34915,36247,3.74,65,35562,35572,0.03,,21:42.6
312,24-10-2017,K120,35033,35966,2.63,26,35526,35541,0.04,,21:42.6
334,25-10-2017,K120,35045,35952,2.56,24,35526,35543,0.05,,21:42.6
365,26-12-2017,K120,35036,35956,2.59,26,35527,35542,0.04,,21:42.7
335,25-10-2017,K141,35388,36047,1.85,42,35671,35709,0.11,,21:42.7
366,26-12-2017,K141,35384,36051,1.87,43,35673,35707,0.1,,21:42.7
358,26-11-2017,K115,35241,35815,1.62,49,35539,35554,0.04,,21:43.3
356,26-11-2017,K121,35360,36050,1.93,26,35716,35735,0.05,,21:43.3
357,26-11-2017,K168,35161,35973,2.28,28,35537,35569,0.09,,21:43.3
360,26-11-2017,K171,35223,36127,2.53,41,35713,35739,0.07,,21:43.4
328,25-12-2017,H171,35394,36095,1.96,26,35707,35758,0.14,,21:43.5
333,25-12-2017,H173,35456,36033,1.61,20,35724,35748,0.07,,21:43.5
329,25-12-2017,H175,33968,37085,8.77,69,35732,35782,0.14,,21:43.5
331,25-12-2017,H177,35304,36213,2.54,31,35750,35773,0.06,,21:43.5
330,25-12-2017,H176,35442,35999,1.56,30,35746,35759,0.04,,21:43.6
303,23-12-2017,H128,35296,36137,2.35,131,35724,35738,0.04,,21:43.7
322,24-12-2017,H128,35290,36150,2.41,132,35726,35739,0.04,,21:43.7
301,23-12-2017,H129,35495,35901,1.14,26,35684,35745,0.17,,21:43.7
320,24-12-2017,H129,35513,35891,1.06,26,35686,35744,0.16,,21:43.7
302,23-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
304,23-12-2017,H127,35296,36035,2.07,151,35723,35747,0.07,,21:43.8
323,24-12-2017,H127,35314,36036,2.02,151,35721,35746,0.07,,21:43.8
300,23-12-2017,K167,34826,36472,4.62,63,35670,35694,0.07,,21:43.8
319,24-05-2017,K167,34824,36472,4.62,63,35670,35695,0.07,,21:43.8
298,23-12-2017,K147,35320,35799,1.35,37,35560,35570,0.03,,21:43.8
295,22-12-2017,K172,34971,35886,2.58,25,35532,35550,0.05,,21:43.9
308,23-12-2017,K172,35050,35906,2.41,24,35527,35546,0.05,,21:43.9
327,24-02-2017,K172,35052,35908,2.41,24,35527,35546,0.05,,21:43.9
296,23-12-2017,K150,35091,36480,3.88,17,35708,35722,0.04,,21:43.9
315,24-05-2017,K150,35104,36473,3.83,19,35709,35722,0.04,,21:43.9
316,24-05-2017,K173,34985,36342,3.81,52,35705,35734,0.08,,21:43.9
305,23-12-2017,K208,35442,35925,1.35,39,35698,35705,0.02,,21:44.0
324,24-02-2017,K208,35443,35926,1.35,39,35699,35710,0.03,,21:44.0
306,23-12-2017,K210,35304,36143,2.35,38,35710,35719,0.03,,21:44.0
325,24-02-2017,K210,35304,36143,2.35,39,35708,35723,0.04,,21:44.0
307,23-12-2017,K209,35032,36040,2.84,26,35517,35529,0.03,,21:44.0
326,24-02-2017,K209,35027,36047,2.87,26,35516,35532,0.05,,21:44.0
299,23-12-2017,K149,35240,36071,2.33,25,35711,35736,0.07,,21:44.1
318,24-05-2017,K149,35241,36071,2.33,30,35711,35736,0.07,,21:44.1
309,24-12-2017,H161,35149,36394,3.48,22,35739,35753,0.04,,26:16.9
337,25-12-2017,H161,35140,36384,3.48,22,35730,35759,0.08,,26:16.9
338,25-12-2017,H162,35356,36088,2.05,43,35739,35779,0.11,,26:16.9
311,24-12-2017,H163,35342,36291,2.65,65,35698,35779,0.23,,26:17.0
339,25-12-2017,H163,35328,36274,2.64,71,35697,35777,0.22,,26:17.0
368,26-12-2017,H163,35319,36278,2.68,71,35688,35787,0.28,,26:17.0
342,23-12-2017,K239,35182,36290,3.1,22,35723,35728,0.01,,26:17.1
350,25-12-2017,K239,35182,36290,3.1,22,35723,35728,0.01,,26:17.1
354,26-12-2017,K239,35182,36290,3.1,22,35723,35728,0.01,,26:17.1
341,23-12-2017,K238,35142,36241,3.08,6,35706,35717,0.03,,26:17.1
345,24-12-2017,K238,35141,36240,3.08,6,35705,35717,0.03,,26:17.1
349,25-12-2017,K238,35141,36240,3.08,6,35705,35717,0.03,,26:17.1
343,23-12-2017,K250,35399,36017,1.73,17,35701,35707,0.02,,26:17.1
347,24-12-2017,K250,-1,36017,200.01,17,-1,35707,200.01,,26:17.1
351,25-12-2017,K250,35396,36017,1.74,17,35696,35710,0.04,,26:17.1
355,26-12-2017,K250,35396,36017,1.74,17,35696,35710,0.04,,26:17.2
340,23-12-2017,K237,35466,36018,1.54,13,35710,35719,0.03,,26:17.2
348,25-12-2017,K237,35466,36018,1.54,13,35710,35719,0.03,,26:17.2
352,26-12-2017,K237,35468,36018,1.54,12,35710,35719,0.03,,26:17.2
423,27-12-2017,K212,35211,36089,2.46,30,35687,35726,0.11,,02:58.1
424,27-12-2017,K220,35199,36252,2.95,6,35701,35722,0.06,,02:58.1
425,27-12-2017,K221,35277,36148,2.44,3,35719,35737,0.05,,02:58.1
427,28-12-2017,K238,35143,36237,3.07,6,35704,35717,0.04,,20:22.2
429,28-12-2017,K250,35222,36049,2.32,17,35700,35709,0.03,,20:22.2
426,28-12-2017,K237,35456,36025,1.59,12,35711,35719,0.02,,20:22.2
413,27-12-2017,K169,34915,36240,3.72,67,35562,35574,0.03,,21:42.6
411,27-12-2017,K120,35038,35948,2.56,29,35528,35542,0.04,,21:42.7
373,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.3
419,27-11-2017,K115,35230,35820,1.66,52,35539,35555,0.05,,21:43.3
371,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
417,27-11-2017,K121,35354,36038,1.92,28,35717,35734,0.05,,21:43.3
443,28-11-2017,K121,35354,36060,1.98,25,35717,35734,0.05,,21:43.3
418,27-11-2017,K168,35159,35971,2.28,30,35538,35568,0.08,,21:43.3
374,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
420,27-11-2017,K114,35185,36061,2.46,34,35715,35735,0.06,,21:43.4
375,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
421,27-11-2017,K171,35223,36115,2.5,41,35713,35737,0.07,,21:43.4
383,25-12-2017,H128,35283,36148,2.42,134,35721,35742,0.06,,21:43.7
437,27-12-2017,H128,35291,36140,2.38,138,35723,35742,0.05,,21:43.7
381,25-12-2017,H129,35513,35891,1.06,26,35686,35744,0.16,,21:43.7
403,26-12-2017,H129,35504,35896,1.1,26,35686,35744,0.16,,21:43.7
435,27-12-2017,H129,35517,35893,1.05,26,35685,35745,0.17,,21:43.7
382,25-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
436,27-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
384,25-12-2017,H127,35305,36034,2.04,151,35721,35747,0.07,,21:43.8
406,26-12-2017,H127,35306,36046,2.07,152,35723,35747,0.07,,21:43.8
438,27-12-2017,H127,35304,36040,2.06,153,35723,35746,0.06,,21:43.8
380,25-12-2017,K167,34828,36476,4.62,41,35671,35694,0.06,,21:43.8
402,26-11-2017,K167,34825,36477,4.63,41,35672,35696,0.07,,21:43.8
